,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
44347,71,technician,married,secondary,no,3020,no,no,telephone,30,jul,1,270,3,failure,yes
44349,45,management,single,tertiary,no,4831,no,no,cellular,30,jul,3,182,11,success,yes
44350,64,retired,married,primary,no,12067,no,no,telephone,30,jul,2,92,2,success,yes
44352,35,technician,single,secondary,no,1227,no,no,cellular,30,jul,5,134,10,success,yes
44354,22,student,single,unknown,no,1232,no,no,cellular,30,jul,1,430,2,other,yes
44367,34,management,single,tertiary,no,275,no,no,cellular,2,aug,2,455,23,other,yes
44368,34,management,married,secondary,no,369,no,no,cellular,2,aug,3,342,4,failure,yes
44374,55,technician,married,unknown,no,240,yes,no,cellular,2,aug,3,277,1,success,yes
44375,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,1,180,2,failure,yes
44376,63,management,married,tertiary,no,2785,no,no,cellular,2,aug,2,392,3,success,yes
44382,37,management,single,tertiary,no,62,yes,no,cellular,2,aug,2,272,8,success,yes
44385,29,student,single,secondary,no,1377,yes,no,cellular,3,aug,1,446,2,success,yes
44386,29,student,single,tertiary,no,163,no,no,cellular,3,aug,1,-1,0,unknown,yes
44387,38,management,married,tertiary,no,1199,no,no,cellular,3,aug,1,-1,0,unknown,yes
44389,62,retired,married,secondary,no,569,no,no,cellular,3,aug,2,180,6,success,yes
44390,34,technician,married,secondary,no,0,yes,no,cellular,3,aug,1,470,2,failure,yes
44391,56,services,married,secondary,no,1989,no,no,cellular,3,aug,4,181,4,success,yes
44392,48,housemaid,single,primary,no,46,no,no,cellular,3,aug,2,180,1,failure,yes
44395,42,management,married,tertiary,no,372,yes,no,cellular,3,aug,2,-1,0,unknown,yes
44396,68,retired,married,tertiary,no,2812,no,no,cellular,3,aug,4,181,3,success,yes
44397,60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,2,181,5,failure,yes
44398,34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,3,251,3,success,yes
44399,43,blue-collar,married,primary,no,2952,no,no,cellular,3,aug,2,95,1,other,yes
44401,62,retired,married,secondary,no,569,no,no,cellular,4,aug,1,1,8,success,yes
44403,68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,1,1,7,success,yes
44404,38,management,married,tertiary,no,1199,no,no,cellular,4,aug,1,1,1,success,yes
44406,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,2,187,2,success,yes
44407,48,admin.,married,secondary,no,156,no,no,cellular,4,aug,1,-1,0,unknown,yes
44408,30,services,single,tertiary,no,1788,no,no,cellular,4,aug,1,181,2,failure,yes
44409,45,admin.,married,secondary,no,205,no,no,cellular,4,aug,1,92,3,success,yes
44411,59,unemployed,married,secondary,no,1625,no,no,cellular,4,aug,1,180,2,success,yes
44412,38,management,married,tertiary,no,238,no,no,cellular,4,aug,1,92,3,failure,yes
44414,49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,2,92,4,success,yes
44416,30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,1,92,5,success,yes
44418,35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,1,92,4,success,yes
44419,32,management,married,tertiary,no,1812,no,no,cellular,4,aug,1,182,4,other,yes
44420,93,retired,married,unknown,no,775,no,no,cellular,4,aug,2,13,9,success,yes
44422,30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,1,92,2,failure,yes
44424,33,technician,married,secondary,no,180,no,no,cellular,4,aug,1,435,3,failure,yes
44425,48,housemaid,single,primary,no,46,no,no,cellular,4,aug,1,1,3,success,yes
44426,38,services,married,secondary,no,4017,no,no,cellular,4,aug,1,96,3,success,yes
44428,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,3,1,6,success,yes
44429,42,management,married,tertiary,no,372,yes,no,cellular,4,aug,3,1,2,success,yes
44430,36,management,married,tertiary,no,1133,yes,no,cellular,4,aug,1,181,2,other,yes
44432,34,technician,married,secondary,no,0,yes,no,cellular,5,aug,2,2,3,success,yes
44435,34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,1,92,5,success,yes
44436,29,management,single,tertiary,no,437,no,no,cellular,5,aug,1,92,1,success,yes
44437,38,technician,married,secondary,no,318,no,no,cellular,5,aug,1,182,6,success,yes
44439,41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,3,92,8,success,yes
44441,45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,2,472,1,success,yes
44442,57,technician,divorced,secondary,no,470,no,no,cellular,5,aug,3,-1,0,unknown,yes
44443,53,management,married,tertiary,no,3591,yes,no,cellular,5,aug,2,181,2,other,yes
44444,56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,1,91,6,failure,yes
44445,36,services,married,secondary,no,394,no,no,cellular,5,aug,1,-1,0,unknown,yes
44447,33,technician,single,secondary,no,2979,no,no,cellular,5,aug,2,437,1,failure,yes
44448,41,management,married,tertiary,no,1092,no,no,cellular,5,aug,1,-1,0,unknown,yes
44450,34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,2,183,10,failure,yes
44453,29,housemaid,single,tertiary,no,2196,no,no,cellular,5,aug,1,-1,0,unknown,yes
44454,34,management,single,tertiary,no,417,yes,no,cellular,5,aug,1,174,15,failure,yes
44455,21,entrepreneur,single,tertiary,no,2077,no,no,cellular,5,aug,1,-1,0,unknown,yes
44456,27,self-employed,single,tertiary,no,347,no,no,cellular,6,aug,4,-1,0,unknown,yes
44457,37,management,married,tertiary,no,2283,no,no,cellular,6,aug,2,92,4,success,yes
44460,33,student,married,secondary,no,1536,no,no,cellular,6,aug,2,178,4,success,yes
44461,45,management,married,secondary,no,446,no,no,cellular,6,aug,3,-1,0,unknown,yes
44462,61,blue-collar,married,primary,no,5,no,no,cellular,6,aug,2,94,3,success,yes
44463,27,technician,single,tertiary,no,401,no,no,cellular,6,aug,3,93,2,success,yes
44464,22,student,single,secondary,no,216,no,no,cellular,6,aug,1,179,2,success,yes
44465,37,management,married,secondary,no,565,no,no,cellular,6,aug,1,93,3,failure,yes
44468,45,admin.,married,secondary,no,476,no,no,cellular,6,aug,1,364,1,other,yes
44469,35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,2,178,9,success,yes
44470,28,blue-collar,single,secondary,no,1348,yes,no,cellular,6,aug,2,-1,0,unknown,yes
44472,31,blue-collar,single,secondary,no,228,no,no,cellular,6,aug,1,88,4,other,yes
44473,62,management,married,tertiary,no,1859,no,no,telephone,6,aug,3,-1,0,unknown,yes
44474,47,management,married,tertiary,no,2306,no,no,telephone,6,aug,4,-1,0,unknown,yes
44486,57,admin.,married,unknown,no,2038,no,no,cellular,9,aug,1,182,2,failure,yes
44487,60,technician,married,secondary,no,824,yes,no,cellular,9,aug,1,181,8,success,yes
44489,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,aug,1,782,1,other,yes
44492,25,student,single,secondary,no,348,no,no,cellular,10,aug,1,-1,0,unknown,yes
44493,19,student,single,unknown,no,108,no,no,cellular,10,aug,1,182,2,success,yes
44494,40,blue-collar,married,secondary,no,1515,yes,no,cellular,10,aug,1,-1,0,unknown,yes
44495,44,entrepreneur,married,tertiary,no,121,no,no,cellular,10,aug,1,-1,0,unknown,yes
44496,33,management,married,tertiary,no,1514,no,no,cellular,10,aug,1,728,2,failure,yes
44497,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,1,181,14,success,yes
44498,32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1,95,3,success,yes
44499,30,technician,single,tertiary,no,2325,no,no,cellular,10,aug,1,127,7,failure,yes
44500,36,student,single,unknown,no,417,no,no,cellular,10,aug,1,181,1,success,yes
44501,56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,1,181,2,success,yes
44503,38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,1,414,4,failure,yes
44505,22,self-employed,single,secondary,no,2138,no,yes,cellular,10,aug,1,109,2,other,yes
44506,34,technician,single,secondary,no,2085,no,no,cellular,10,aug,3,182,2,success,yes
44508,29,admin.,single,secondary,no,464,no,no,cellular,10,aug,2,518,1,failure,yes
44510,61,retired,married,secondary,no,1853,no,no,telephone,10,aug,1,181,2,success,yes
44511,62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,1,286,2,failure,yes
44513,24,student,single,secondary,no,1925,no,no,cellular,11,aug,1,-1,0,unknown,yes
44515,65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,1,183,2,success,yes
44516,70,retired,married,primary,no,324,no,no,cellular,11,aug,1,308,6,other,yes
44517,60,technician,married,secondary,no,116,no,no,cellular,11,aug,2,181,8,success,yes
44518,30,student,single,secondary,no,1779,no,no,cellular,11,aug,1,433,1,success,yes
44519,51,management,married,tertiary,no,346,no,no,cellular,11,aug,1,180,6,success,yes
44520,36,self-employed,single,tertiary,no,353,no,no,cellular,11,aug,2,181,2,success,yes
44521,42,management,married,tertiary,no,27696,no,no,cellular,11,aug,1,91,7,success,yes
44522,58,management,married,secondary,no,2155,no,yes,cellular,11,aug,2,182,7,success,yes
44524,35,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,2,183,5,success,yes
44526,35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,3,182,4,success,yes
44527,43,blue-collar,married,secondary,no,413,yes,no,cellular,12,aug,2,182,4,success,yes
44529,77,retired,married,primary,no,2590,no,no,telephone,12,aug,1,178,20,failure,yes
44530,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,aug,1,828,2,failure,yes
44531,35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,aug,1,182,4,success,yes
44532,39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,aug,1,182,2,success,yes
44534,75,retired,married,secondary,no,291,no,no,cellular,12,aug,1,182,2,success,yes
44536,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,aug,3,31,10,success,yes
44537,41,admin.,married,secondary,no,2498,no,no,cellular,12,aug,1,-1,0,unknown,yes
44538,25,student,single,unknown,no,1003,no,no,cellular,12,aug,1,-1,0,unknown,yes
44539,51,blue-collar,married,secondary,no,2007,yes,no,cellular,12,aug,3,-1,0,unknown,yes
44540,48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,2,178,10,success,yes
44542,26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,3,181,1,success,yes
44544,55,unknown,married,secondary,no,2206,no,no,cellular,12,aug,1,91,5,success,yes
44547,44,management,married,tertiary,no,1791,no,no,telephone,12,aug,1,182,2,success,yes
44549,49,services,married,primary,no,1830,yes,no,cellular,13,aug,1,179,1,success,yes
44550,29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,1,-1,0,unknown,yes
44551,67,housemaid,divorced,secondary,no,5275,no,no,cellular,13,aug,4,-1,0,unknown,yes
44552,42,admin.,divorced,secondary,no,2129,no,no,cellular,13,aug,1,182,2,other,yes
44555,58,admin.,married,secondary,no,169,no,no,cellular,13,aug,1,92,8,success,yes
44556,35,management,married,tertiary,no,2717,no,no,cellular,13,aug,6,-1,0,unknown,yes
44557,45,management,married,tertiary,no,226,yes,no,cellular,13,aug,6,179,10,success,yes
44560,37,technician,married,tertiary,no,341,no,no,cellular,13,aug,3,182,3,success,yes
44561,35,management,divorced,tertiary,no,2885,no,no,cellular,13,aug,3,43,8,other,yes
44565,61,retired,married,secondary,no,523,no,no,cellular,13,aug,3,183,4,success,yes
44567,60,technician,divorced,secondary,no,367,no,no,cellular,16,aug,2,-1,0,unknown,yes
44570,60,services,married,tertiary,no,4256,yes,no,cellular,16,aug,3,761,1,other,yes
44572,33,technician,married,secondary,no,484,yes,no,cellular,16,aug,3,182,9,success,yes
44575,27,blue-collar,single,secondary,no,535,no,no,cellular,16,aug,3,95,4,success,yes
44580,65,retired,married,primary,no,1760,no,no,cellular,18,aug,4,-1,0,unknown,yes
44583,24,student,single,secondary,no,431,no,no,cellular,19,aug,11,185,5,success,yes
44608,57,retired,married,tertiary,no,1269,no,no,cellular,31,aug,1,-1,0,unknown,yes
44610,63,admin.,married,secondary,no,0,yes,no,cellular,31,aug,5,-1,0,unknown,yes
44612,36,admin.,single,tertiary,no,364,no,yes,cellular,31,aug,1,123,1,failure,yes
44613,61,housemaid,married,primary,no,211,no,no,cellular,31,aug,2,186,3,failure,yes
44614,52,self-employed,married,tertiary,no,4012,no,no,cellular,31,aug,3,92,5,other,yes
44615,34,admin.,single,tertiary,no,625,no,yes,unknown,31,aug,1,-1,0,unknown,yes
44618,60,management,married,tertiary,no,474,no,no,cellular,31,aug,5,186,3,other,yes
44619,28,management,single,tertiary,no,1584,yes,no,cellular,1,sep,2,-1,0,unknown,yes
44622,60,management,married,tertiary,no,315,no,no,cellular,1,sep,1,183,3,success,yes
44623,32,admin.,married,secondary,no,200,no,no,cellular,1,sep,1,29,3,failure,yes
44624,34,management,married,tertiary,no,589,no,no,cellular,1,sep,1,44,3,other,yes
44626,31,services,single,secondary,no,-205,no,no,cellular,1,sep,1,579,1,failure,yes
44629,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,1,92,14,success,yes
44630,55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,1,92,1,success,yes
44631,65,retired,married,primary,no,308,no,no,cellular,1,sep,1,-1,0,unknown,yes
44632,22,student,single,secondary,no,552,no,no,cellular,1,sep,1,-1,0,unknown,yes
44635,37,management,married,tertiary,no,1113,no,no,cellular,1,sep,2,183,2,success,yes
44641,35,management,single,tertiary,no,992,no,yes,cellular,1,sep,1,-1,0,unknown,yes
44642,33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,2,92,3,success,yes
44643,75,retired,married,primary,no,1413,no,no,cellular,1,sep,2,188,2,success,yes
44651,48,unknown,single,unknown,no,1819,no,no,cellular,2,sep,1,458,1,failure,yes
44652,33,entrepreneur,single,tertiary,no,1623,yes,no,cellular,2,sep,3,-1,0,unknown,yes
44654,27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,2,184,1,success,yes
44655,62,management,married,secondary,no,1128,no,no,cellular,2,sep,1,290,3,other,yes
44657,38,management,married,tertiary,no,630,no,no,cellular,2,sep,1,388,3,other,yes
44663,25,student,single,secondary,no,2975,no,no,cellular,2,sep,2,-1,0,unknown,yes
44664,41,unemployed,single,tertiary,no,7968,no,no,cellular,2,sep,1,184,4,success,yes
44665,25,student,single,secondary,no,154,no,no,cellular,2,sep,1,183,3,success,yes
44670,27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,1,466,3,success,yes
44673,49,admin.,single,tertiary,no,228,yes,no,cellular,3,sep,2,93,2,success,yes
44674,39,services,single,secondary,no,91,no,no,cellular,3,sep,1,185,1,success,yes
44679,43,technician,married,secondary,no,4945,yes,no,cellular,3,sep,3,185,2,success,yes
44687,52,management,married,unknown,no,1708,no,no,unknown,6,sep,1,75,4,failure,yes
44689,48,management,married,tertiary,no,0,yes,no,cellular,6,sep,2,125,6,failure,yes
44690,29,unemployed,single,unknown,no,1584,no,no,cellular,6,sep,1,-1,0,unknown,yes
44691,32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,1,280,1,failure,yes
44692,43,admin.,single,secondary,no,1707,yes,no,cellular,6,sep,3,504,5,other,yes
44694,65,admin.,married,secondary,no,952,no,no,cellular,6,sep,1,96,1,success,yes
44695,72,retired,married,secondary,no,1978,no,no,cellular,6,sep,1,-1,0,unknown,yes
44697,33,blue-collar,single,secondary,no,329,no,no,cellular,6,sep,1,145,2,other,yes
44702,26,technician,single,secondary,no,1105,yes,no,cellular,6,sep,1,297,3,other,yes
44703,37,services,married,secondary,no,52,yes,no,cellular,6,sep,1,185,9,success,yes
44707,33,admin.,married,secondary,no,616,no,no,cellular,6,sep,3,-1,0,unknown,yes
44714,45,unknown,married,tertiary,no,406,no,no,cellular,7,sep,1,-1,0,unknown,yes
44717,37,management,married,tertiary,no,6771,no,no,cellular,7,sep,1,186,1,success,yes
44719,28,management,single,tertiary,no,890,yes,no,cellular,7,sep,1,-1,0,unknown,yes
44723,61,retired,married,primary,no,56,no,no,cellular,7,sep,3,-1,0,unknown,yes
44724,32,blue-collar,married,primary,no,1644,no,no,cellular,7,sep,3,102,5,other,yes
44725,51,management,single,tertiary,no,151,yes,no,cellular,8,sep,1,427,3,success,yes
44726,38,admin.,married,secondary,no,0,yes,no,cellular,8,sep,1,92,3,success,yes
44729,34,management,divorced,tertiary,no,2240,no,no,cellular,8,sep,2,184,3,success,yes
44731,60,unemployed,married,secondary,no,957,no,no,cellular,8,sep,1,184,3,success,yes
44733,24,student,single,secondary,no,689,no,no,cellular,8,sep,1,-1,0,unknown,yes
44735,36,management,married,tertiary,no,2161,no,no,cellular,8,sep,2,183,5,success,yes
44737,46,student,single,unknown,no,1527,no,no,cellular,8,sep,3,184,1,success,yes
44738,80,retired,married,secondary,no,8304,no,no,telephone,8,sep,3,91,13,success,yes
44739,37,management,single,tertiary,no,698,no,no,cellular,8,sep,2,-1,0,unknown,yes
44744,39,management,married,tertiary,no,494,no,no,cellular,9,sep,1,183,5,success,yes
44745,62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,1,183,1,success,yes
44746,84,retired,married,tertiary,no,4761,no,no,telephone,9,sep,1,92,3,failure,yes
44747,24,student,single,tertiary,no,834,no,no,cellular,9,sep,1,-1,0,unknown,yes
44748,37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,1,182,1,success,yes
44749,24,student,single,secondary,no,139,no,no,cellular,9,sep,4,-1,0,unknown,yes
44750,28,management,married,tertiary,no,12,yes,no,cellular,9,sep,1,-1,0,unknown,yes
44751,31,management,married,tertiary,no,877,no,no,cellular,9,sep,1,92,8,success,yes
44754,33,unemployed,single,secondary,no,2066,no,yes,cellular,9,sep,1,749,2,failure,yes
44755,33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,1,365,1,success,yes
44756,64,retired,married,primary,no,48,no,no,cellular,9,sep,3,92,1,success,yes
44757,48,technician,married,primary,no,235,no,no,cellular,9,sep,2,191,3,success,yes
44759,28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,1,254,4,success,yes
44760,28,student,single,tertiary,no,5741,no,no,cellular,10,sep,5,200,3,failure,yes
44762,69,retired,married,unknown,no,426,no,no,telephone,10,sep,2,185,2,success,yes
44763,28,management,single,tertiary,no,187,no,no,cellular,10,sep,1,93,2,success,yes
44765,24,admin.,single,secondary,no,166,no,no,cellular,10,sep,2,-1,0,unknown,yes
44769,52,unemployed,married,secondary,no,1416,no,no,cellular,13,sep,3,187,3,success,yes
44770,37,services,single,tertiary,no,1189,no,no,cellular,13,sep,9,199,4,other,yes
44772,25,student,single,secondary,no,486,no,no,cellular,13,sep,3,199,4,failure,yes
44778,58,management,married,tertiary,no,0,no,no,cellular,14,sep,2,-1,0,unknown,yes
44779,67,retired,married,unknown,no,2540,no,no,telephone,14,sep,3,92,9,success,yes
44780,72,admin.,married,primary,no,2321,no,no,cellular,14,sep,2,64,12,failure,yes
44781,62,retired,married,tertiary,no,2557,yes,no,cellular,14,sep,1,216,7,success,yes
44783,41,admin.,married,secondary,no,3138,no,no,cellular,14,sep,1,398,1,failure,yes
44784,28,management,single,tertiary,no,1720,no,no,cellular,14,sep,1,91,4,success,yes
44786,68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,2,91,4,success,yes
44788,75,retired,married,primary,no,1765,no,no,telephone,14,sep,1,187,4,failure,yes
44790,21,student,single,unknown,no,1506,no,no,cellular,14,sep,1,-1,0,unknown,yes
